iterations,fitness,time
10,0.326084898196,0.0024006398
100,0.326084898196,0.0089671056
500,0.326084898196,0.0399885954
1000,0.326084898196,0.0884955964
2500,0.326084898196,0.1399508726
5000,0.326084898196,0.276417857
8000,0.326084898196,0.4394000542
10000,0.326084898196,0.5652640298
