iterations,fitness,time
10,0.176469661552,6.88958e-05
100,0.182207487437,6.59852e-05
500,0.201070636149,0.0001971138
1000,0.303199237877,0.000337714
2500,0.314909167943,0.0005974542
5000,0.31803782871,0.0011018156
8000,0.321166489477,0.0023616256
10000,0.308651846409,0.0011087868
