iterations,fitness,time
10-5-2,0.317911582422,0.0138699852
20-10-5,0.321241801143,0.0261614806
50-20-5,0.326084898196,0.0543325204
100-50-10,0.326084898196,0.1316715814
200-100-10,0.326084898196,0.270532645
500-250-20,0.326084898196,0.7206274706
