iterations,fitness,time
10-5-2,0.0837656195207,0.052159968
20-10-5,0.123569167414,0.1048742634
50-20-5,0.129560488855,0.197738816
100-50-10,0.139446185797,0.4864747424
200-100-10,0.137173819453,1.0060037992
500-250-20,0.144839766055,2.9366494088
