iterations,fitness,time
10,0.0318187274279,1.55242000005e-05
100,0.0324930588374,4.1730800001e-05
500,0.0325569192949,0.000161671999996
1000,0.0589643834363,0.000313992799988
2500,0.0887071061631,0.000762844400003
5000,0.099012141072,0.0015248904
8000,0.0970727348086,0.0024138102
10000,0.102497753282,0.00305025579999
