iterations,fitness,time
10,0.0355147408947,1.86784000107e-05
100,0.0470363078409,4.63131999993e-05
500,0.0626345918342,0.000198854999991
1000,0.0737562065605,0.000356981399989
2500,0.0875118190867,0.000887269599997
5000,0.0940430850654,0.0017448958
8000,0.10905789954,0.0030274978
10000,0.106407761772,0.00352935
