iterations,fitness,time
0.05,91.6,0.001184057
0.1,98.6,0.00130020720001
0.2,92.2,0.00120493539999
0.3,100.6,0.00128042840003
0.4,109.2,0.00131032019999
0.5,104.8,0.00146020460002
0.6,113.0,0.0019119856
0.7,112.8,0.00194165000001
0.8,113.0,0.00159123579999
0.9,113.0,0.00168529299999
0.95,112.8,0.0016036164
