iterations,fitness,time
10,0.0366313836631,0.000476925
100,0.0461018469852,0.0005207234
500,0.0660122175689,0.001281548
1000,0.0760693272743,0.0015926662
2500,0.0948410040705,0.0016415598
5000,0.0967866027451,0.0030658476
8000,0.106550472851,0.004047638
10000,0.107134185305,0.0030110264
