iterations,fitness,time
10,0.0324762970721,5.01396e-05
100,0.0317464164822,7.90928e-05
500,0.0597655195247,0.0001989044
1000,0.0728454301246,0.0004269032
2500,0.0880509539074,0.0009045444
5000,0.0972941961502,0.002059475
8000,0.108888728987,0.0052467138
10000,0.102164131927,0.0060462494
