iterations,fitness,time
10,0.0488923230355,0.3440600518
100,0.0590221688543,2.0060952536
500,0.0609434164933,9.6099000662
1000,0.0609686468642,19.0987942292
2500,0.0611863871078,48.4651375688
5000,0.0668510039814,95.2978739142
8000,0.0686810967659,154.786014297
10000,0.0665476784795,198.119589834
